file,utterance_id,stt_transcript,llm_response,tts_output_path,stt_latency_s,llm_latency_s,tts_latency_s,total_latency_s,wer,cer,error
2304_audio05.wav,audio05,"Ya Akhi, Uri Dubuk Flight Ila Jiddah Al-Usbu Al-Qadim, Hal Bisa Bantu Ajidah Afdal Schedule Warihlatan Mubashiroh?","[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.855,3.059,,,0.5263,0.0816,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2304_audio06.wav,audio06,Uridu arranged transport min jeddah ila Madinah Khoden.,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.742,1.313,,,0.25,0.1087,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2304_audio07.wav,audio07,Book flight ke Jeddah lanjut ke Madinah. Schedule terbaik kapan?,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.704,5.075,,,0.2727,0.1034,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2304_audio11.wav,audio11,Why fasting at Ramadan is necessary for Muslims?,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.653,1.659,,,0.75,0.575,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2304_audio15.wav,audio15,"Please make a checklist of the preparation of the umrah, including the required items in the bottom.","[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,5.146,6.03,,,1.7778,1.0345,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2304_audio18.wav,audio18,"""I Feel Overwhelmed""
 Dengan Persiapan Umroh
 Ada Tips Sederhana?","[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,4.693,0.606,,,0.4444,0.1132,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio01.wav,audio01,Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,5.152,0.729,,,0.0909,0.0185,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,4.752,0.689,,,0.0,0.0,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,5.16,0.684,,,0.0,0.0,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar.,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,5.263,0.563,,,0.1,0.0217,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio05.wav,audio05,Ya ahi huridu book flight ila jeddah al usbu al qadim hal bisa bantu ajidah aftal skejul warih latan mubashirah,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,5.311,0.537,,,0.5789,0.1224,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio06.wav,audio06,Uridu arranged transport min Jeddah ila Madinah Wadan,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,5.764,0.613,,,0.25,0.0652,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio11.wav,audio11,Kenapa fasting di Ramadan itu wajib bagi Muslim?,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,4.662,0.677,,,0.125,0.025,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,4.78,0.688,,,0.1111,0.0182,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio14.wav,audio14,how to prepare dokumen umrah dari indonesia dengan benar,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,5.151,0.611,,,0.0,0.0,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2305_audio18.wav,audio18,i feel overwhelmed dengan persiapan umrah ada tips sederhana,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}",,4.736,0.647,,,0.1111,0.0189,"[ERROR] 403 PERMISSION_DENIED. {'error': {'code': 403, 'message': 'Your project has been denied access. Please contact support.', 'status': 'PERMISSION_DENIED'}}"
2222_audio3.wav,audio3,Can you help aku arrange transport dari Judea ke Madinah tomorrow?,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.215,25.565,,,,,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2222_audio4.wav,audio4,Explain step by step cara apply visa Saudi dengan benar,"Untuk mengajukan visa Saudi, pertama tentukan jenis visa yang Anda perlukan dan siapkan semua dokumen pendukung. Kemudian, isi formulir aplikasi online atau manual, bayar biaya visa, dan ajukan permohonan ke Kedutaan Besar Arab Saudi atau pusat aplikasi visa resmi. Setelah itu, tunggu proses verifikasi dan pengambilan visa jika permohonan Anda disetujui.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2222_audio4_response.wav,4.817,3.494,13.839,22.162,,,
2301_audio1.wav,audio1,I want to book fly in the next week. Can you help schedule?,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.774,2.159,,,,,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2301_audio2.wav,audio2,"I need simple travel travel, but include Madinah visit.","[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.646,2.484,,,,,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2302_audio04.wav,audio04,Expand step by step cara apply Visa Saudi dengan benar.,"Tentu, berikut adalah langkah-langkah untuk mengajukan visa Saudi dengan benar:

1.  **Tentukan Jenis Visa:** Pertama, pastikan jenis visa yang Anda butuhkan, seperti visa turis, umrah, bisnis, atau kunjungan, karena persyaratannya berbeda. Anda bisa mengeceknya di situs web Kementerian Luar Negeri Saudi atau VFS Tasheel.
2.  **Siapkan Dokumen:** Kumpulkan semua dokumen yang diperlukan, termasuk paspor asli yang masih berlaku minimal 6 bulan, foto ukuran paspor, bukti pemesanan tiket dan akomodasi, serta surat undangan jika untuk tujuan bisnis atau kunjungan. Beberapa jenis visa juga memerlukan asuransi perjalanan.
3.  **Isi Formulir Aplikasi:** Anda bisa mengisi formulir aplikasi secara online melalui platform seperti eVisa Saudi (untuk visa turis tertentu) atau secara manual jika diperlukan. Pastikan semua informasi terisi dengan akurat dan lengkap.
4.  **Bayar Biaya Visa:** Setelah mengisi formulir, Anda akan diminta untuk membayar biaya visa yang sesuai dengan jenis visa dan kewarganegaraan Anda. Pembayaran biasanya dilakukan secara online atau di pusat aplikasi visa.
5.  **Ajukan Permohonan:** Kirimkan aplikasi Anda beserta semua dokumen pendukung ke kedutaan atau konsulat Arab Saudi, atau melalui pusat layanan visa resmi seperti VFS Tasheel di negara Anda. Untuk beberapa jenis visa, proses pengajuan bisa sepenuhnya online.
6.  **Tunggu Proses Verifikasi:** Setelah pengajuan, kedutaan atau pusat aplikasi akan memproses permohonan Anda. Anda mungkin diundang untuk wawancara jika diperlukan, atau diminta dokumen tambahan.
7.  **Ambil Visa:** Jika permohonan Anda disetujui, Anda akan diberitahu untuk mengambil paspor Anda yang sudah ditempeli visa. Pastikan detail pada visa Anda sudah benar sebelum perjalanan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2302_audio04_response.wav,4.678,4.614,27.995,37.293,0.2,0.087,
2302_audio15.wav,audio15,"Please make the checklist of the umroh preparation, including the required bar.","[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.717,1.383,,,1.2222,0.8276,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2302_audio17.wav,audio17,"In theory, learning Arabic is not easy for you?","Sebagai model AI, saya tidak ""belajar"" bahasa seperti manusia yang mengalami kesulitan atau kemudahan. Pengetahuan saya tentang bahasa Arab, serta bahasa lainnya, berasal dari data besar yang saya dilatih dengannya. Oleh karena itu, saya dapat memproses dan menghasilkan teks dalam bahasa Arab berdasarkan pola yang sudah saya pelajari.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2302_audio17_response.wav,4.154,2.21,12.905,19.273,1.0,0.74,
2303_audio01.wav,audio01,Aku mau book flight ke Jeddah minggu depan bisa bantu schedule,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.696,1.245,,,0.1818,0.037,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2303_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit.,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.17,1.163,,,0.1111,0.0208,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2303_audio03.wav,audio03,can you help me arrange transport dari jeddah ke madinah tomorrow,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.147,2.723,,,0.0909,0.0536,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
2303_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar.,"Untuk mengajukan visa Saudi, langkah pertama adalah menentukan jenis visa yang dibutuhkan dan menyiapkan semua dokumen yang disyaratkan. Kemudian, isi formulir aplikasi, bayar biaya visa, dan ajukan permohonan ke kedutaan, konsulat, atau pusat layanan visa resmi. Terakhir, tunggu proses verifikasi dan pengambilan visa setelah permohonan Anda disetujui.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2303_audio04_response.wav,4.148,3.243,13.919,21.317,0.1,0.0217,
2303_audio05.wav,audio05,ya akhi uri dubuk fraik ila jaddah al usbu al qadim hal bisa bantu ajidah afdol skedol warih latan mubashirah,"Tentu, saya bisa bantu Anda mencari informasi mengenai jadwal terbaik dan penerbangan langsung ke Jeddah untuk minggu depan.

Anda bisa mengeceknya di situs pemesanan tiket online atau langsung pada website maskapai yang melayani rute ke Jeddah untuk mendapatkan informasi terkini.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2303_audio05_response.wav,4.739,4.89,12.222,21.858,0.7368,0.1939,
2303_audio06.wav,audio06,"""Uridu Orange Transport Min Jeddah Ila Madinah Khadan""","Untuk transportasi dari Jeddah ke Madinah besok, Anda bisa mencari bus.

Maskapai bus utama yang melayani rute ini adalah SAPTCO. Anda bisa mengecek jadwal dan memesan tiket di situs web SAPTCO atau langsung di terminal bus di Jeddah.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2303_audio06_response.wav,4.7,3.607,11.856,20.168,0.375,0.1087,
2303_audio07.wav,audio07,book flight ke jeddah lalu lanjut ke madinah schedule terbaik kapan,"Tentu, saya tidak bisa melakukan pemesanan langsung, tapi saya bisa berikan saran untuk jadwal terbaik.

Untuk penerbangan ke Jeddah, cari penerbangan langsung yang tiba di pagi atau siang hari agar Anda punya waktu cukup untuk melanjutkan perjalanan ke Madinah. Dari Jeddah ke Madinah, Anda bisa memilih transportasi darat seperti kereta cepat Haramain High-Speed Railway yang efisien, atau menggunakan bus SAPTCO, tergantung preferensi waktu dan biaya Anda.

Sebaiknya cek situs maskapai atau platform pemesanan tiket online untuk jadwal penerbangan dan kereta/bus terkini, lalu sesuaikan dengan waktu kedatangan Anda di Jeddah.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2303_audio07_response.wav,4.679,2.999,15.096,22.781,0.0909,0.0172,
2303_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online.,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,4.861,1.546,,,0.0909,0.0182,"[ERROR] 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
